기준_년분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,분기_매출금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,월_평균_소득_금액,식료품_지출_총금액,여가_지출_총금액,문화_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,집객시설_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_점포_수,일반_점포_수,프랜차이즈_점포_수,평균 최저기온(℃),평균 최고기온(℃),총 강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),일반음식점_점포수,자치구,행정동
20241,골목상권,3110622,달마을공원,15949663,3929,1845,2084,322,639,871,578,581,938,161,294,446,280,254,410,161,345,425,298,327,528,다이나믹,98,50,103,52,2848522,546961142.0,83279529.0,65188479.0,92802157.0,545.0,304.0,241.0,0.0,74.0,132.0,147.0,126.0,66.0,0.0,35.0,73.0,81.0,72.0,43.0,0.0,39.0,59.0,66.0,54.0,23.0,9.0,487309.0,222425.0,264883.0,57999.0,70423.0,99716.0,79050.0,70360.0,109763.0,134618.0,97267.0,51942.0,53487.0,82536.0,67459.0,69028.0,68652.0,68023.0,68709.0,67987.0,71663.0,73249.0,6,6,0,-0.44,7.92,123.5,2.53,65.41,1011.5,97,양천구,목2동
20241,골목상권,3110625,신정2동주민센터,128580101,2867,1426,1441,654,354,201,593,536,529,332,172,97,269,289,267,322,182,104,324,247,262,다이나믹,96,51,103,52,4726243,333102645.0,47193512.0,38178821.0,58516100.0,10107.0,5807.0,4300.0,3.0,1830.0,3287.0,2711.0,1787.0,489.0,0.0,739.0,1807.0,1678.0,1192.0,391.0,3.0,1091.0,1480.0,1033.0,595.0,98.0,27.0,845238.0,398589.0,446649.0,259769.0,76539.0,80228.0,165555.0,126128.0,137019.0,184678.0,172449.0,106202.0,113706.0,159264.0,108940.0,120013.0,119415.0,121998.0,119729.0,118513.0,122305.0,123266.0,24,18,6,-0.44,7.92,123.5,2.53,65.41,1011.5,99,양천구,신정2동
20241,골목상권,3110626,양화초등학교,17212766,5973,2834,3139,567,899,1302,886,841,1478,290,414,665,444,384,637,277,485,637,442,457,841,다이나믹,96,43,103,52,2844252,901616905.0,128136098.0,104407807.0,145394874.0,731.0,411.0,320.0,0.0,101.0,177.0,195.0,167.0,91.0,0.0,47.0,97.0,109.0,96.0,62.0,0.0,54.0,80.0,86.0,71.0,29.0,10.0,1463427.0,664253.0,799174.0,209855.0,209114.0,296246.0,225429.0,197507.0,325278.0,465444.0,312111.0,144321.0,136138.0,209344.0,196069.0,206188.0,203979.0,201425.0,203798.0,202551.0,217641.0,227845.0,8,6,2,-0.44,7.92,123.5,2.53,65.41,1011.5,130,양천구,목2동
20241,골목상권,3110627,신정롯데캐슬아파트,70903103,2338,1166,1172,354,290,274,369,439,612,196,142,150,170,228,280,158,148,124,199,211,332,다이나믹,103,47,103,52,3254245,314969375.0,44682019.0,33913996.0,45520011.0,5756.0,3309.0,2447.0,0.0,1043.0,1875.0,1545.0,1017.0,276.0,0.0,422.0,1031.0,958.0,677.0,221.0,0.0,621.0,844.0,587.0,340.0,55.0,16.0,1448512.0,672331.0,776179.0,389140.0,154219.0,143343.0,251034.0,224541.0,286236.0,341774.0,282465.0,184963.0,188497.0,269579.0,181235.0,205504.0,206725.0,204643.0,205246.0,204728.0,212138.0,209526.0,8,6,2,-0.44,7.92,123.5,2.53,65.41,1011.5,163,양천구,신정2동
20241,골목상권,3110628,신목동역,790198,1229,613,616,139,206,306,180,162,236,73,87,169,100,76,108,66,119,137,80,86,128,정체,120,62,103,52,3271250,236546702.0,39214829.0,28264104.0,40418460.0,453.0,253.0,200.0,0.0,64.0,110.0,121.0,103.0,55.0,0.0,31.0,59.0,67.0,59.0,37.0,0.0,33.0,51.0,54.0,44.0,18.0,7.0,356460.0,176652.0,179809.0,72873.0,46503.0,70579.0,63332.0,42544.0,60630.0,104311.0,84266.0,36645.0,34428.0,50131.0,46680.0,51577.0,51263.0,51306.0,50185.0,49935.0,50023.0,52170.0,4,3,1,-0.44,7.92,123.5,2.53,65.41,1011.5,29,양천구,목2동
20241,골목상권,3110630,공항시장역 1번,75345453,5659,2851,2808,438,1096,1102,724,784,1515,228,471,625,387,421,719,210,625,477,337,363,796,정체,115,55,103,52,2596503,983809267.0,144286102.0,111127888.0,154304561.0,321.0,234.0,87.0,0.0,20.0,63.0,77.0,93.0,68.0,0.0,14.0,42.0,55.0,63.0,60.0,0.0,6.0,21.0,22.0,30.0,8.0,27.0,1611891.0,768855.0,843037.0,191162.0,243094.0,290019.0,234725.0,240439.0,412453.0,496093.0,338098.0,180266.0,169912.0,231441.0,196083.0,227647.0,228645.0,224984.0,228250.0,224584.0,233792.0,243990.0,13,11,2,-0.44,7.92,123.5,2.53,65.41,1011.5,193,강서구,방화2동
20241,골목상권,3110632,방화역 3번,141423461,1420,732,688,137,170,198,185,232,498,78,92,102,99,116,245,59,78,96,86,116,253,상권축소,133,47,103,52,2557406,210223508.0,31503583.0,24190068.0,35368223.0,555.0,433.0,122.0,0.0,53.0,119.0,140.0,160.0,83.0,0.0,40.0,95.0,111.0,132.0,55.0,0.0,13.0,24.0,29.0,28.0,28.0,15.0,696500.0,334743.0,361756.0,104293.0,63131.0,105608.0,115184.0,115529.0,192754.0,124126.0,133723.0,104647.0,112505.0,143176.0,78323.0,101275.0,98979.0,101255.0,98313.0,100272.0,100753.0,95653.0,8,7,1,-0.44,7.92,123.5,2.53,65.41,1011.5,176,강서구,방화1동
20241,골목상권,3110634,송정역 3번,35320083,7741,4052,3689,703,1203,1387,1128,1210,2110,362,645,795,643,637,970,341,558,592,485,573,1140,상권축소,114,43,103,52,2532635,1124907662.0,137388771.0,131597119.0,173965702.0,1273.0,669.0,604.0,0.0,213.0,425.0,350.0,251.0,34.0,0.0,50.0,176.0,205.0,208.0,30.0,0.0,163.0,249.0,145.0,43.0,4.0,29.0,2006754.0,1009207.0,997547.0,321804.0,270814.0,338534.0,324696.0,277088.0,473818.0,620271.0,424710.0,207343.0,199214.0,293047.0,262168.0,288270.0,282099.0,285546.0,279026.0,280674.0,291100.0,300042.0,14,13,1,-0.44,7.92,123.5,2.53,65.41,1011.5,183,강서구,공항동
20241,골목상권,3110636,방화역 2번,62497268,1162,594,568,146,119,151,194,182,370,74,72,84,106,89,169,72,47,67,88,93,201,상권확장,101,53,103,52,2995050,224436006.0,33929047.0,25740569.0,35860117.0,311.0,248.0,63.0,0.0,29.0,67.0,78.0,90.0,47.0,0.0,23.0,56.0,63.0,75.0,31.0,0.0,6.0,11.0,15.0,15.0,16.0,15.0,621482.0,297063.0,324418.0,108595.0,55462.0,98911.0,106215.0,92811.0,159485.0,172493.0,125257.0,70368.0,68350.0,102368.0,82645.0,90163.0,87097.0,88446.0,87242.0,89003.0,89794.0,89737.0,8,6,2,-0.44,7.92,123.5,2.53,65.41,1011.5,130,강서구,방화1동
20241,골목상권,3110638,신방화역 2번,115072828,5825,2913,2912,629,697,1013,848,912,1726,327,348,532,457,480,769,302,349,481,391,432,957,다이나믹,94,46,103,52,2832019,1113884592.0,159408450.0,126624769.0,174455331.0,1329.0,1051.0,278.0,0.0,132.0,286.0,331.0,383.0,197.0,0.0,100.0,235.0,266.0,318.0,132.0,0.0,32.0,51.0,65.0,65.0,65.0,38.0,2206474.0,1039738.0,1166735.0,393903.0,213894.0,383618.0,363879.0,306305.0,544874.0,574830.0,454926.0,259866.0,260757.0,373077.0,283019.0,314650.0,314299.0,311780.0,310992.0,310859.0,319124.0,324769.0,20,12,8,-0.44,7.92,123.5,2.53,65.41,1011.5,290,강서구,방화1동
20241,골목상권,3110639,신방화역 8번,15999741,2005,1036,969,148,249,253,263,341,751,78,129,137,149,186,357,70,120,116,114,155,394,상권축소,112,46,103,52,2356852,728375244.0,83759194.0,78382215.0,103374683.0,371.0,296.0,75.0,0.0,34.0,79.0,95.0,109.0,54.0,0.0,27.0,65.0,77.0,91.0,36.0,0.0,7.0,14.0,18.0,18.0,18.0,5.0,563858.0,272380.0,291478.0,84504.0,67896.0,87724.0,73870.0,85897.0,163965.0,153307.0,116184.0,63219.0,62336.0,94112.0,74699.0,79036.0,77826.0,79131.0,77602.0,78683.0,82766.0,88812.0,4,4,0,-0.44,7.92,123.5,2.53,65.41,1011.5,131,강서구,방화1동
20241,골목상권,3110640,방화역 1번,274329257,2584,1393,1191,244,351,499,431,435,624,131,171,269,248,274,300,113,180,230,183,161,324,정체,114,53,103,52,2767319,351914917.0,44249236.0,42343269.0,51489760.0,1520.0,983.0,537.0,0.0,149.0,326.0,386.0,418.0,241.0,0.0,75.0,173.0,238.0,292.0,205.0,0.0,74.0,153.0,148.0,126.0,36.0,26.0,499392.0,242545.0,256847.0,87527.0,52391.0,77227.0,81723.0,75013.0,125510.0,121690.0,102802.0,60053.0,61858.0,89129.0,63859.0,70785.0,69519.0,69629.0,68517.0,69659.0,74630.0,76653.0,9,5,4,-0.44,7.92,123.5,2.53,65.41,1011.5,78,강서구,방화3동
20241,골목상권,3110641,공항고등학교,49271843,1569,814,755,248,172,258,263,236,392,138,87,133,127,130,199,110,85,125,136,106,193,정체,118,56,103,52,3054851,248210728.0,42275379.0,28533043.0,39803931.0,421.0,336.0,85.0,0.0,43.0,89.0,104.0,123.0,62.0,0.0,33.0,74.0,84.0,103.0,42.0,0.0,10.0,15.0,20.0,20.0,20.0,14.0,393706.0,180041.0,213665.0,66964.0,30478.0,62157.0,71045.0,55312.0,107750.0,124803.0,86704.0,39801.0,37267.0,54110.0,51019.0,55807.0,56252.0,54685.0,55484.0,54445.0,57407.0,59626.0,5,5,0,-0.44,7.92,123.5,2.53,65.41,1011.5,60,강서구,방화1동
20241,골목상권,3110643,강서구다솔마을,24588108,2042,1073,969,197,231,256,344,388,626,106,118,138,196,211,304,91,113,118,148,177,322,정체,107,52,103,52,2491209,500774934.0,60792223.0,55174882.0,78403345.0,1021.0,536.0,485.0,0.0,171.0,337.0,280.0,199.0,34.0,0.0,41.0,140.0,162.0,164.0,29.0,0.0,130.0,197.0,118.0,35.0,5.0,8.0,541340.0,278160.0,263179.0,138749.0,49646.0,74154.0,102264.0,74148.0,102380.0,164435.0,113185.0,60428.0,57094.0,77742.0,68454.0,77853.0,77270.0,76825.0,77049.0,76475.0,77632.0,78236.0,8,8,0,-0.44,7.92,123.5,2.53,65.41,1011.5,47,강서구,공항동
20241,골목상권,3110645,우장산역 4번,960336023,7050,3293,3757,1356,937,760,1292,1219,1486,638,438,368,593,596,660,718,499,392,699,623,826,다이나믹,87,48,103,52,2943421,935523153.0,165047031.0,110424664.0,165343225.0,671.0,397.0,274.0,0.0,30.0,94.0,185.0,228.0,134.0,0.0,11.0,48.0,89.0,134.0,115.0,0.0,19.0,46.0,96.0,94.0,19.0,37.0,1306002.0,563360.0,742643.0,396921.0,146622.0,142950.0,213603.0,183975.0,221932.0,351657.0,291986.0,159064.0,149012.0,195497.0,158786.0,190100.0,192110.0,189506.0,192306.0,184915.0,176839.0,180227.0,23,18,5,-0.44,7.92,123.5,2.53,65.41,1011.5,159,강서구,발산1동
20241,골목상권,3110646,푸른들청소년도서관,121937165,8487,4044,4443,839,1414,1404,1138,1339,2353,440,616,713,582,639,1054,399,798,691,556,700,1299,다이나믹,85,46,103,52,2436179,1178682116.0,173512922.0,135042276.0,190783032.0,1432.0,883.0,549.0,0.0,199.0,342.0,367.0,330.0,194.0,0.0,107.0,228.0,223.0,186.0,139.0,0.0,92.0,114.0,144.0,144.0,55.0,25.0,1698985.0,764468.0,934515.0,255989.0,229557.0,273823.0,267511.0,246182.0,425921.0,459347.0,343567.0,190915.0,192511.0,283460.0,229184.0,240720.0,239019.0,239353.0,237550.0,238819.0,249454.0,254069.0,22,20,2,-0.44,7.92,123.5,2.53,65.41,1011.5,297,강서구,화곡3동
20241,골목상권,3110647,화곡역 5번,10924635,8449,4100,4349,840,1209,1514,1320,1327,2239,425,568,793,676,631,1007,415,641,721,644,696,1232,다이나믹,84,45,103,52,2527630,1298295193.0,206728228.0,156288001.0,222160765.0,813.0,464.0,349.0,0.0,74.0,177.0,210.0,230.0,122.0,0.0,34.0,102.0,114.0,131.0,83.0,0.0,40.0,75.0,96.0,99.0,39.0,21.0,2347591.0,1100123.0,1247468.0,349043.0,333292.0,422882.0,371097.0,336326.0,534950.0,662823.0,475285.0,253653.0,249796.0,385808.0,320228.0,338333.0,327052.0,330778.0,325324.0,330014.0,343863.0,352229.0,13,8,5,-0.44,7.92,123.5,2.53,65.41,1011.5,313,강서구,화곡1동
20241,골목상권,3110648,양천향교역 7번,326253828,4230,1638,2592,57,1661,1623,494,273,122,27,397,717,270,160,67,30,1264,906,224,113,55,다이나믹,51,27,103,52,3402010,,,,,400.0,252.0,148.0,0.0,41.0,82.0,93.0,98.0,86.0,0.0,16.0,51.0,57.0,64.0,64.0,0.0,25.0,31.0,36.0,34.0,22.0,21.0,123764.0,67806.0,55959.0,7839.0,25740.0,37816.0,25727.0,15730.0,10912.0,23109.0,29334.0,20165.0,20253.0,18313.0,12591.0,18699.0,19617.0,20363.0,19490.0,18547.0,13938.0,13111.0,37,28,9,-0.44,7.92,123.5,2.53,65.41,1011.5,207,강서구,가양1동
20241,골목상권,3110649,우장산역 1번,205227526,3249,1509,1740,588,497,401,572,564,627,268,215,199,254,280,293,320,282,202,318,284,334,다이나믹,99,50,103,52,3147965,441661525.0,72079343.0,51764917.0,76215864.0,572.0,319.0,253.0,0.0,125.0,128.0,123.0,122.0,74.0,0.0,48.0,75.0,73.0,73.0,50.0,0.0,77.0,53.0,50.0,49.0,24.0,15.0,987907.0,453074.0,534833.0,315525.0,110596.0,114807.0,161781.0,123514.0,161685.0,274819.0,202468.0,112657.0,110984.0,157900.0,129080.0,142212.0,144794.0,143808.0,144820.0,139669.0,137526.0,135079.0,9,5,4,-0.44,7.92,123.5,2.53,65.41,1011.5,110,강서구,우장산동
20241,골목상권,3110650,우장산힐스테이트,6000000,881,416,465,176,114,67,152,155,217,79,56,33,66,80,102,97,58,34,86,75,115,다이나믹,74,45,103,52,3217713,111673492.0,17186294.0,13200692.0,20563750.0,349.0,192.0,157.0,0.0,76.0,78.0,75.0,74.0,46.0,0.0,28.0,45.0,44.0,44.0,31.0,0.0,48.0,33.0,31.0,30.0,15.0,3.0,66427.0,30401.0,36026.0,23246.0,7451.0,8101.0,10291.0,7481.0,9854.0,9940.0,12694.0,10984.0,12236.0,14146.0,6426.0,9516.0,9761.0,9898.0,9808.0,9288.0,9627.0,8528.0,5,3,2,-0.44,7.92,123.5,2.53,65.41,1011.5,86,강서구,우장산동
20241,골목상권,3110651,화원중학교,108961683,5890,2859,3031,596,870,1053,890,893,1588,296,411,559,467,417,709,300,459,494,423,476,879,다이나믹,98,45,103,52,2382209,1026208218.0,159700970.0,124509658.0,186973449.0,501.0,284.0,217.0,0.0,45.0,104.0,126.0,146.0,80.0,0.0,20.0,62.0,68.0,83.0,51.0,0.0,25.0,42.0,58.0,63.0,29.0,15.0,463058.0,219863.0,243196.0,76809.0,52739.0,77686.0,75661.0,69630.0,110534.0,120013.0,100899.0,54306.0,56023.0,75574.0,56243.0,65926.0,65068.0,63910.0,64622.0,63681.0,68292.0,71561.0,9,8,1,-0.44,7.92,123.5,2.53,65.41,1011.5,212,강서구,화곡1동
20241,골목상권,3110652,양천향교역 2번,91858521,2193,1019,1174,158,443,728,276,223,365,75,163,355,154,100,172,83,280,373,122,123,193,다이나믹,97,50,103,52,2966100,149748434.0,33783377.0,18933275.0,28285011.0,168.0,103.0,65.0,0.0,17.0,36.0,38.0,42.0,35.0,0.0,6.0,21.0,22.0,27.0,27.0,0.0,11.0,15.0,16.0,15.0,8.0,17.0,377231.0,183167.0,194065.0,58290.0,56107.0,83103.0,53508.0,52929.0,73293.0,82166.0,80877.0,52162.0,53267.0,64915.0,43847.0,54244.0,54106.0,55882.0,54482.0,53779.0,51950.0,52790.0,7,3,4,-0.44,7.92,123.5,2.53,65.41,1011.5,116,강서구,가양1동
20241,골목상권,3110653,화곡역 2번,2272252,4597,2217,2380,600,611,796,735,670,1185,302,295,405,380,307,528,298,316,391,355,363,657,다이나믹,96,49,103,52,2591427,689713905.0,88352961.0,79582912.0,108427746.0,449.0,250.0,199.0,0.0,100.0,103.0,95.0,95.0,56.0,0.0,37.0,60.0,58.0,58.0,37.0,0.0,63.0,43.0,37.0,37.0,19.0,12.0,1315352.0,591259.0,724093.0,153255.0,211720.0,233992.0,218305.0,178527.0,319552.0,346532.0,270468.0,146606.0,148131.0,229365.0,174251.0,187824.0,184206.0,185634.0,182346.0,185273.0,193656.0,196412.0,3,3,0,-0.44,7.92,123.5,2.53,65.41,1011.5,275,강서구,우장산동
20241,골목상권,3110654,까치산역 4번,161549506,12127,5944,6183,1052,1890,2296,1689,1896,3304,538,878,1258,890,908,1472,514,1012,1038,799,988,1832,다이나믹,103,44,103,52,2375144,2197722976.0,331114358.0,266824427.0,389592792.0,963.0,549.0,414.0,0.0,86.0,202.0,245.0,280.0,150.0,0.0,40.0,121.0,135.0,156.0,97.0,0.0,46.0,81.0,110.0,124.0,53.0,37.0,2899387.0,1354303.0,1545085.0,350412.0,434353.0,526469.0,446594.0,423964.0,717593.0,909636.0,600802.0,281532.0,273091.0,428754.0,405573.0,411609.0,405478.0,401384.0,405115.0,405121.0,428431.0,442246.0,14,12,2,-0.44,7.92,123.5,2.53,65.41,1011.5,409,강서구,화곡1동
20241,골목상권,3110655,발산역 5번,335707446,1136,570,566,151,149,262,158,162,254,78,81,134,83,80,114,73,68,128,75,82,140,다이나믹,86,51,103,52,2951340,124956517.0,21689699.0,15004413.0,21306943.0,1048.0,582.0,466.0,0.0,230.0,236.0,226.0,219.0,137.0,0.0,85.0,138.0,135.0,133.0,91.0,0.0,145.0,98.0,91.0,86.0,46.0,17.0,326608.0,152523.0,174085.0,47154.0,56060.0,60879.0,57480.0,47694.0,57342.0,32617.0,64439.0,56217.0,58594.0,78486.0,36255.0,45636.0,47028.0,48726.0,46859.0,47384.0,47662.0,43313.0,14,9,5,-0.44,7.92,123.5,2.53,65.41,1011.5,262,강서구,우장산동
20241,골목상권,3110656,까치산역 3번,21822069,9998,5013,4985,536,2286,2457,1384,1192,2143,272,941,1365,765,657,1013,264,1345,1092,619,535,1130,다이나믹,90,45,103,52,2488004,1370588082.0,330978794.0,176532868.0,245463016.0,684.0,388.0,296.0,0.0,52.0,147.0,175.0,202.0,108.0,0.0,20.0,84.0,99.0,114.0,71.0,0.0,32.0,63.0,76.0,88.0,37.0,64.0,5819478.0,2744634.0,3074844.0,493812.0,1139439.0,1257526.0,944971.0,740992.0,1242736.0,1681339.0,1233871.0,632414.0,619421.0,908241.0,744191.0,824586.0,811179.0,807314.0,810060.0,810171.0,861340.0,894831.0,7,7,0,-0.44,7.92,123.5,2.53,65.41,1011.5,378,강서구,화곡1동
20241,골목상권,3110657,양천향교역 5번,188805099,1518,648,870,67,329,601,196,123,202,34,87,289,100,56,82,33,242,312,96,67,120,상권확장,80,52,103,52,3478336,119729520.0,13239049.0,13166798.0,13616064.0,2792.0,1503.0,1289.0,0.0,346.0,597.0,626.0,688.0,535.0,0.0,150.0,329.0,368.0,344.0,312.0,0.0,196.0,268.0,258.0,344.0,223.0,15.0,720153.0,346072.0,374080.0,97979.0,106898.0,142110.0,133479.0,107739.0,131948.0,158108.0,162050.0,103987.0,99711.0,116636.0,79661.0,103890.0,105616.0,105877.0,105820.0,103847.0,97723.0,97380.0,16,13,3,-0.44,7.92,123.5,2.53,65.41,1011.5,227,강서구,등촌3동
20241,골목상권,3110659,화곡역 4번,223720152,18076,8745,9331,2247,2715,3029,2908,2832,4345,1135,1279,1593,1497,1362,1879,1112,1436,1436,1411,1470,2466,다이나믹,91,49,103,52,2384218,2831710148.0,416127162.0,344208853.0,501382923.0,922.0,540.0,382.0,0.0,79.0,184.0,234.0,234.0,191.0,0.0,23.0,108.0,136.0,126.0,147.0,0.0,56.0,76.0,98.0,108.0,44.0,33.0,4742530.0,2163154.0,2579375.0,799844.0,686249.0,841104.0,771172.0,613430.0,1030731.0,1538882.0,1005152.0,452077.0,427145.0,661000.0,658273.0,680990.0,668689.0,662114.0,666267.0,663283.0,686910.0,714279.0,16,14,2,-0.44,7.92,123.5,2.53,65.41,1011.5,234,강서구,화곡본동
20241,골목상권,3110660,등촌3동주민센터,395588945,1678,801,877,172,235,293,226,215,537,88,113,160,115,98,227,84,122,133,111,117,310,다이나믹,95,49,103,52,2772852,239995214.0,56161108.0,29973643.0,42537862.0,4370.0,2318.0,2052.0,0.0,547.0,932.0,980.0,1080.0,831.0,0.0,241.0,508.0,572.0,526.0,471.0,0.0,306.0,424.0,408.0,554.0,360.0,51.0,815558.0,376411.0,439147.0,126822.0,109361.0,136425.0,133939.0,116338.0,192675.0,131917.0,159792.0,131811.0,136078.0,169179.0,86781.0,116086.0,115932.0,120369.0,116228.0,117462.0,114093.0,115388.0,20,12,8,-0.44,7.92,123.5,2.53,65.41,1011.5,205,강서구,등촌3동
20241,골목상권,3110662,까치산역 1번,12193518,11635,5568,6067,1139,1847,1904,1737,1819,3189,573,904,989,887,846,1369,566,943,915,850,973,1820,다이나믹,85,50,103,52,2411767,1851226143.0,284352249.0,226129202.0,337805199.0,493.0,282.0,211.0,0.0,61.0,140.0,150.0,92.0,50.0,0.0,30.0,80.0,79.0,57.0,36.0,0.0,31.0,60.0,71.0,35.0,14.0,31.0,1869202.0,839620.0,1029582.0,309028.0,264912.0,288770.0,314860.0,257904.0,433729.0,583003.0,387227.0,181488.0,176787.0,280499.0,260197.0,267098.0,260600.0,255814.0,256757.0,258066.0,280006.0,290861.0,16,11,5,-0.44,7.92,123.5,2.53,65.41,1011.5,251,강서구,화곡8동
20241,골목상권,3110663,우장산롯데캐슬아파트앞,328628834,1412,693,719,143,180,229,215,240,405,76,96,118,110,107,186,67,84,111,105,133,219,다이나믹,76,51,103,52,2978848,253035848.0,40693019.0,30195279.0,46571595.0,498.0,318.0,180.0,0.0,70.0,136.0,128.0,111.0,53.0,0.0,35.0,86.0,81.0,74.0,42.0,0.0,35.0,50.0,47.0,37.0,11.0,4.0,208379.0,98910.0,109468.0,23050.0,31947.0,39854.0,38073.0,31970.0,43485.0,52451.0,42230.0,25644.0,27092.0,36060.0,24900.0,29008.0,28684.0,28769.0,28828.0,28456.0,32411.0,32223.0,8,7,1,-0.44,7.92,123.5,2.53,65.41,1011.5,231,강서구,화곡6동
20241,골목상권,3110665,곰달래도서관,5170479,5146,2513,2633,516,630,775,789,768,1668,268,304,428,403,382,728,248,326,347,386,386,940,정체,114,52,103,52,2427316,872314997.0,132749340.0,102057086.0,143892036.0,2795.0,1690.0,1105.0,0.0,352.0,772.0,738.0,651.0,282.0,0.0,204.0,498.0,443.0,351.0,194.0,0.0,148.0,274.0,295.0,300.0,88.0,19.0,2255282.0,1069848.0,1185432.0,432786.0,268828.0,374311.0,412446.0,326960.0,439949.0,549973.0,452886.0,289396.0,296382.0,384591.0,282054.0,326935.0,330375.0,329405.0,326879.0,320800.0,310868.0,310020.0,5,3,2,-0.44,7.92,123.5,2.53,65.41,1011.5,270,강서구,화곡2동
20241,골목상권,3110667,가양역 10번,67389638,615,263,352,41,90,120,78,84,202,17,32,54,39,41,80,24,58,66,39,43,122,다이나믹,71,40,103,52,3370260,24985279.0,2395951.0,2873219.0,2837745.0,546.0,290.0,256.0,0.0,68.0,117.0,122.0,135.0,104.0,0.0,30.0,64.0,71.0,66.0,59.0,0.0,38.0,53.0,51.0,69.0,45.0,17.0,40531.0,18324.0,22207.0,3543.0,6162.0,8448.0,6155.0,5175.0,11048.0,5526.0,8906.0,6472.0,6729.0,8478.0,4417.0,5781.0,5851.0,6036.0,5834.0,5832.0,5672.0,5526.0,8,6,2,-0.44,7.92,123.5,2.53,65.41,1011.5,82,강서구,등촌3동
20241,골목상권,3110668,화곡2동주민센터,37517458,8487,4022,4465,1137,1151,1315,1405,1400,2079,590,537,664,704,633,894,547,614,651,701,767,1185,다이나믹,97,45,103,52,2432867,1347105927.0,201701278.0,161866939.0,233182189.0,1708.0,1043.0,665.0,0.0,212.0,474.0,450.0,410.0,162.0,0.0,128.0,312.0,275.0,216.0,112.0,0.0,84.0,162.0,175.0,194.0,50.0,26.0,1547550.0,699960.0,847591.0,294926.0,186578.0,237249.0,270101.0,209986.0,348711.0,464445.0,322008.0,158531.0,156456.0,237224.0,208886.0,222388.0,216740.0,216501.0,216726.0,214791.0,225060.0,235345.0,15,11,4,-0.44,7.92,123.5,2.53,65.41,1011.5,265,강서구,화곡2동
20241,골목상권,3110670,신곡초등학교,12131180,6972,3406,3566,909,937,940,1133,1200,1853,451,480,514,565,581,815,458,457,426,568,619,1038,상권축소,106,40,103,52,2361412,997854907.0,149764982.0,117483248.0,166935138.0,371.0,204.0,167.0,0.0,64.0,101.0,89.0,83.0,34.0,0.0,25.0,57.0,50.0,44.0,28.0,0.0,39.0,44.0,39.0,39.0,6.0,31.0,1516931.0,682642.0,834289.0,311082.0,169581.0,204594.0,238938.0,220798.0,371939.0,460644.0,319153.0,153853.0,148281.0,225717.0,209284.0,218604.0,213305.0,212400.0,212643.0,211636.0,219748.0,228594.0,6,6,0,-0.44,7.92,123.5,2.53,65.41,1011.5,72,강서구,화곡4동
20241,골목상권,3110671,등촌1동주민센터,436920747,7408,3616,3792,779,1343,1881,1081,936,1388,438,598,960,542,449,629,341,745,921,539,487,759,상권확장,93,52,103,52,3071313,892757909.0,150419113.0,105212985.0,144781743.0,3205.0,1938.0,1267.0,0.0,639.0,837.0,713.0,572.0,444.0,0.0,235.0,530.0,496.0,378.0,299.0,0.0,404.0,307.0,217.0,194.0,145.0,12.0,1899263.0,899378.0,999885.0,228015.0,299477.0,448620.0,306086.0,236720.0,380346.0,516921.0,399448.0,226261.0,220549.0,296861.0,239225.0,270143.0,271673.0,271248.0,272639.0,267611.0,267161.0,278787.0,31,28,3,-0.44,7.92,123.5,2.53,65.41,1011.5,191,강서구,등촌1동
